outcome,chi_squared,yu11,yu12,yu13,yu21,yu22,yu23,yu31,yu32,yu33,pu11,pu12,pu13,pu21,pu22,pu23,pu31,pu32,pu33,yd11,yd12,yd13,yd21,yd22,yd23,yd31,yd32,yd33,pd11,pd12,pd13,pd21,pd22,pd23,pd31,pd32,pd33,cL1,cL2,cL3,cu1_m,cu2_m,cu3_m,cd1_m,cd2_m,cd3_m
1,1754864.1236434232,2.4278533324415448,2.9361437511620574,0.564399155346311,1.2575656045802008,3.9890006925478723,0.5213678779216532,0.7241824927412502,3.014172460816614,2.652020452095041,1.7863732449513885,-2.532787208766666,-2.7735784157020187,2.905319691788689,0.7323520189207969,-2.597280553911385,0.3849856077974168,0.7321463371119381,2.9144116661699364,2.3014741348741357,1.4909317841495486,1.8140595227203613,0.8153824888601322,2.2815274210217846,0.7884329376250403,2.338979025132672,1.910490759632544,2.0760794572016845,2.030088589700864,1.4591128772224504,-2.7076992822409314,1.0815179959388752,0.9015416270221168,2.0609750717561504,-1.8568735592115928,0.7382048659541991,0.739537269378225,0.5097574834498264,0.3227954092808329,0.2658167191339742,1.7215039114518715,0.3347010883132637,0.06530476804958507,0.39395888718991534,0.16241481148817627,0.3806843546426952
0,34330359.60828057,2.8389724132640217,3.563714994451192,2.3596535753671097,2.550951398972652,1.3754136587220027,3.2969268193372305,1.2275515807686133,1.2370984267521492,0.8132774224244809,-1.475512144479995,0.9482819164745084,-2.170119161051746,-0.699321672272585,0.9274870175849764,2.1884278845587857,-2.7404961018882705,-0.5375819316956245,-1.054040471529624,2.888070691947491,1.9006507336983487,3.1965789337832886,0.372558936890509,3.499481718152389,3.1101376807167638,3.088550008874538,0.2617822890595848,2.3818095486054336,1.8377986095400285,-1.4191599573257272,-0.8104064159269053,2.2186841037471967,1.1229869174026792,1.5983007440272718,-0.5198881286985421,-1.1253264394715472,-0.8023855778018785,0.3776327991987776,0.3875375195193107,0.3565080351586287,4.999978358558193,0.3130773263537643,0.2779897370396891,0.5295210840369178,-1.4600256890180514,0.17438081704959485
0,3375890.9765398065,3.2948788604523944,2.232072670896616,2.8768190943956093,3.5209483179606904,1.9890801073528048,2.0532243781916257,2.5976964626713084,1.3798731853192496,2.4943229048105584,-0.22242688629131235,-2.36348325670746,3.0166883211157383,-0.29896570786397314,-2.4033205507209106,2.0106320339894523,-2.0412171752772013,-1.6920731355897554,1.2869058464549008,2.873414347798952,0.6015106976754678,1.5807922019141238,3.2124462768935045,3.24265263878226,3.186051167972249,3.4333778969119595,1.1939935723759372,0.6437860711969,1.1695716487927896,1.4674079425220636,-2.2116455532687027,-1.4659935101500916,-0.7388582798088144,0.022358536069440937,0.9874829180631846,1.5828868275427483,-2.717591444590466,0.3735209408502014,0.2267607579545552,0.4615074403526998,2.9212743059585047,0.3096422965046197,0.09597812391122718,0.2082965250742385,0.224797064766042,0.5564779339532082
0,6630661.48191681,3.474962705376897,1.6715142279861486,2.6330775560557322,3.6226028567230655,0.3299378277651434,2.7251761752807386,0.3427232686804062,0.843858653766543,3.3548784266129945,0.14060861931105073,1.391281048776225,2.2767317041325374,1.6890375927509442,1.1142067543582008,0.34691223628517154,1.8560991861978329,-3.00366952625454,-0.5812605926590075,3.7831459262707017,3.778490489303458,2.464274297072918,2.947672674174378,0.5196116418168271,2.4420682569294363,0.25867388446538303,2.3929629268214265,1.7187237398306237,-0.5186057941979354,2.3321457846852285,1.6460328153257489,-3.0247104896474313,1.5303463170089886,2.4879712356367785,2.765641198018468,-2.6987198869718347,0.979887076194874,0.3754717945483663,0.5354533133452462,0.2878915725486513,0.8569696473791528,0.0669754240510132,0.2836709933620942,0.132639370610804,0.4754099183032943,0.13389913655192665
1,1931417.1581038008,1.938622517868105,0.7782847644161017,3.9761528041743945,1.0782081218575899,3.167717970697125,1.79827263869178,2.800513889842185,2.3871450359963418,2.956640259412502,1.5648406405258577,-1.3041890490858106,-0.9872596629571122,-3.1099285117815016,-0.4273002980069521,2.475741956561828,1.6094828845509674,-1.0220468353137386,-2.613603043281377,1.0943256996729702,2.5224402067581613,0.04479559382049377,0.6808769817696477,1.859454145925752,3.7397369613057436,3.5036611497983303,1.058370701849192,2.6126221401444933,-1.4447810140583548,-1.5830046016623696,0.8045797292055998,-2.9569168084604005,2.7278279878351404,-2.5724086862892093,2.3790361803591558,-1.1712596759014513,-0.7557406620983325,0.653963904736627,0.2620725862059405,0.28428992039979395,0.9006104515465201,0.4310537528425539,0.008852167301350189,0.15108038577865868,0.3465987484741575,0.3163070400491397
1,494262.38629344344,0.9111023666265416,3.411361675954224,2.7300051897912065,0.9587596791141728,2.1019170524131483,1.9241024310356467,2.302711217660605,1.55832144768699,1.9329523315327355,1.9942516793226472,2.0454455989727105,3.1410783556579887,3.064576187238635,1.1248826144937103,-0.5880835175553489,0.06256306194087413,2.4463649066471413,-0.6192517357723237,0.80415445414749,3.608262980244647,2.4870581332546813,3.4276655120596784,1.7735231159863662,3.124986101274634,3.7794845273260895,2.770110408882096,3.8850520628056966,0.2254251526140103,-2.2155714552322894,0.145476884937644,-2.7615795720232463,1.6511538462539033,-2.2399330261509007,0.29177316602339154,1.675120745398404,0.4355996691353101,0.3156208047527782,0.4599720004531771,0.1787751612369699,0.12611023079104378,4.746453578211561,0.3358538879093649,0.41386462363752585,0.2898204185872695,0.24707980847108235
1,1061273.7933166798,0.2996745874474013,0.7278089743353022,3.332293975817404,0.5155645152504739,1.7823052723588446,1.9537117439431784,2.5896647477702843,3.5185399508693944,3.0295995727840683,1.09103155323145,2.328553051634064,1.0137079697501994,-1.1736674685138389,-2.6253105556083627,-3.087125027486648,2.839476038020156,-1.943176743802856,2.990583374325654,0.3164285044525509,3.3604761979529685,1.170994562281165,1.1834052323951925,3.452270343972807,1.7106272634114998,0.9698718813168752,2.331815539147003,1.3398683470833774,2.211673219204896,2.8271380902305863,0.2457117414353029,-1.8898019556140235,-2.032103415423085,-2.0561868922067075,-1.5410782285963396,2.1348583526363685,-0.2064921217181559,0.23532092011822936,0.044754779236617186,0.4879725709914151,0.497288590538802,0.28828660488626223,1.6580417692424354,0.4536014522553087,0.37831534363223707,0.4175748539092271
0,4783476.023789077,2.1456139839295663,2.7981224753788467,3.9120713263553313,3.737563750659041,2.8248084385027035,3.2203117423136174,2.092251999446736,2.512692190999685,2.3992095832676013,-3.0616608952204785,-0.6826889672574188,-0.5702701074505541,1.5205322087401667,-0.4781456426331223,-2.923538564415274,2.650345541134362,1.973436858502976,-2.967815079126608,1.4316692052269733,1.4970277010182291,1.9866281506144283,3.8222447019349963,0.5239284875999175,1.5313497382927654,0.9945871231663552,0.24530197424812736,2.595511326528849,-0.9227174345060428,1.1762494343876826,0.8036600673804264,-0.7303133977383549,2.4210032859606154,2.016829076360179,0.33490455244070505,0.15150456603209014,-2.2694514269425583,0.8355801519446544,0.40208941333506587,0.985715551745132,0.15609805728282874,-0.0661881106363773,0.5042125426301656,0.3398595763009671,0.1325347439750546,-0.008887921039694158
1,710892.8494252388,0.9929272774204904,0.42479270509478495,2.14724868078503,1.28050751595903,2.922310823264652,2.5886669945849934,0.0681693002802158,3.7115175898459976,1.541370802835601,-1.6864683424946612,1.2450424638748316,-2.5270243609931438,-2.8690714576437983,1.978907963475204,-0.6431938175601184,-2.325543521165704,0.3651797917616753,2.4603720727945086,0.7478802064997306,1.011619007518966,1.782568635917772,0.4516537760191204,1.1248313962530787,2.375123446986481,0.5052285465068338,0.5599978466125017,3.9884751299527,2.3817261587861616,2.0066880319457807,2.4663726029204907,-1.1048008286387,-2.0153191065980818,0.9190058706991726,-1.3896857484502072,2.643899586860405,-1.3232068406087136,0.4916218964861687,0.14167685060217214,0.21922367611917207,0.8323848920849821,0.09997801936549644,2.611970529485732,0.4543367503867275,0.4581122622923299,0.3858461106419142
1,1739428.0134245737,1.9084588641851084,0.2859013735050185,0.3061296507031312,0.22040324970712805,0.11902620519984665,2.36196251375886,1.099990054874168,1.624051479076089,1.7893819135324596,0.8129312031122642,1.6481458154046713,-0.9401863966770084,0.6686555461440551,1.900570139180616,-0.045989610915447184,-0.3890461011964769,-2.3587999504935686,2.606804601228383,1.993325576277997,1.3672231959208043,3.08639080512552,3.9585158492705204,2.292080560199312,3.580796961300853,2.384238187730765,3.642996591819664,2.0956270459990907,-1.7420439749991572,0.9793628318091168,-1.7881643157326177,0.3879634331544577,-2.4121862486717864,-0.3666057034100354,-3.0295178149175115,0.8972437824349315,-0.3148790427556349,0.2936691899015305,0.3213958417163525,0.5269885179226015,4.965328788116546,0.04297768593022644,0.3647497791341032,0.2704917904252562,0.3637597887151531,0.2380864817152277
